Name,OrderDate,ProductName,Quantity
Customer842,2025-02-06 14:32:56.557000,Mouse,2
Customer779,2025-02-06 14:32:56.557000,Keyboard,2
Customer4,2025-02-06 14:32:56.700000,Laptop,4
Customer652,2025-02-06 14:32:56.737000,Laptop,3
Customer267,2025-02-06 14:32:56.793000,Keyboard,3
Customer231,2025-02-06 14:32:56.890000,Monitor,5
Customer569,2025-02-06 14:32:57.037000,Laptop,3
Customer589,2025-02-06 14:32:57.140000,Mouse,3
Customer594,2025-02-06 14:32:57.167000,Monitor,2
Customer23,2025-02-06 14:32:57.280000,Laptop,5
Customer110,2025-02-06 14:32:57.557000,Laptop,2
Customer732,2025-02-06 14:32:57.627000,Laptop,1
Customer767,2025-02-06 14:32:57.680000,Monitor,1
Customer38,2025-02-06 14:32:57.750000,Laptop,1
Customer743,2025-02-06 14:32:57.867000,Laptop,2
Customer751,2025-02-06 14:32:57.987000,Laptop,5
Customer3,2025-02-06 14:32:58.143000,Laptop,4
Customer786,2025-02-06 14:32:58.350000,Mouse,1
Customer122,2025-02-06 14:32:58.400000,Monitor,3
Customer135,2025-02-06 14:32:58.530000,Mouse,5
Customer581,2025-02-06 14:32:58.637000,Laptop,4
Customer130,2025-02-06 14:32:58.663000,Keyboard,4
Customer183,2025-02-06 14:32:58.767000,Mouse,3
Customer351,2025-02-06 14:32:59.073000,Keyboard,4
Customer517,2025-02-06 14:32:59.160000,Keyboard,1
Customer658,2025-02-07 14:32:56.433000,Laptop,2
Customer588,2025-02-07 14:32:56.520000,Monitor,4
Customer371,2025-02-07 14:32:56.567000,Keyboard,1
Customer12,2025-02-07 14:32:56.593000,Laptop,4
Customer595,2025-02-07 14:32:56.617000,Laptop,4
Customer785,2025-02-07 14:32:56.760000,Mouse,2
Customer356,2025-02-07 14:32:56.810000,Monitor,5
Customer431,2025-02-07 14:32:56.903000,Laptop,1
Customer82,2025-02-07 14:32:56.920000,Laptop,2
Customer338,2025-02-07 14:32:57.003000,Mouse,2
Customer50,2025-02-07 14:32:57.093000,Mouse,3
Customer905,2025-02-07 14:32:57.117000,Mouse,3
Customer894,2025-02-07 14:32:57.447000,Mouse,1
Customer413,2025-02-07 14:32:57.643000,Keyboard,1
Customer387,2025-02-07 14:32:57.790000,Mouse,3
Customer188,2025-02-07 14:32:57.793000,Monitor,2
Customer957,2025-02-07 14:32:57.850000,Laptop,1
Customer741,2025-02-07 14:32:57.900000,Laptop,3
Customer88,2025-02-07 14:32:58.063000,Monitor,5
Customer517,2025-02-07 14:32:58.113000,Monitor,4
Customer824,2025-02-07 14:32:58.250000,Keyboard,2
Customer397,2025-02-07 14:32:58.917000,Keyboard,4
Customer287,2025-02-07 14:32:58.927000,Mouse,3
Customer295,2025-02-07 14:32:58.947000,Mouse,1
Customer182,2025-02-07 14:32:59.027000,Keyboard,2
Customer749,2025-02-07 14:32:59.227000,Laptop,1
Customer179,2025-02-07 14:32:59.247000,Monitor,5
Customer554,2025-02-08 14:32:56.490000,Keyboard,4
Customer38,2025-02-08 14:32:56.647000,Keyboard,2
Customer710,2025-02-08 14:32:56.723000,Laptop,5
Customer1,2025-02-08 14:32:56.977000,Laptop,2
Customer453,2025-02-08 14:32:57.203000,Keyboard,3
Customer832,2025-02-08 14:32:57.250000,Mouse,3
Customer511,2025-02-08 14:32:57.310000,Mouse,2
Customer152,2025-02-08 14:32:57.447000,Monitor,2
Customer917,2025-02-08 14:32:57.540000,Mouse,5
Customer197,2025-02-08 14:32:57.667000,Laptop,1
Customer728,2025-02-08 14:32:57.750000,Laptop,1
Customer26,2025-02-08 14:32:58.040000,Keyboard,1
Customer747,2025-02-08 14:32:58.050000,Mouse,2
Customer256,2025-02-08 14:32:58.117000,Laptop,5
Customer52,2025-02-08 14:32:58.137000,Monitor,5
Customer818,2025-02-08 14:32:58.323000,Monitor,5
Customer170,2025-02-08 14:32:58.373000,Keyboard,1
Customer138,2025-02-08 14:32:58.713000,Keyboard,5
Customer605,2025-02-08 14:32:58.780000,Mouse,5
Customer319,2025-02-08 14:32:58.823000,Laptop,1
Customer633,2025-02-08 14:32:58.847000,Mouse,1
Customer71,2025-02-08 14:32:58.893000,Laptop,4
Customer289,2025-02-08 14:32:59.013000,Monitor,1
Customer837,2025-02-09 14:32:56.530000,Laptop,3
Customer992,2025-02-09 14:32:56.880000,Laptop,2
Customer173,2025-02-09 14:32:57.020000,Laptop,4
Customer836,2025-02-09 14:32:57.170000,Monitor,1
Customer380,2025-02-09 14:32:57.387000,Monitor,5
Customer502,2025-02-09 14:32:57.477000,Laptop,5
Customer253,2025-02-09 14:32:57.487000,Keyboard,4
Customer459,2025-02-09 14:32:57.577000,Monitor,2
Customer973,2025-02-09 14:32:57.660000,Monitor,4
Customer12,2025-02-09 14:32:57.700000,Keyboard,2
Customer584,2025-02-09 14:32:58.003000,Keyboard,2
Customer867,2025-02-09 14:32:58.017000,Monitor,4
Customer145,2025-02-09 14:32:58.153000,Monitor,3
Customer297,2025-02-09 14:32:58.157000,Laptop,1
Customer872,2025-02-09 14:32:58.260000,Laptop,2
Customer543,2025-02-09 14:32:58.310000,Mouse,3
Customer328,2025-02-09 14:32:58.367000,Mouse,5
Customer578,2025-02-09 14:32:58.577000,Monitor,1
Customer911,2025-02-09 14:32:58.633000,Keyboard,2
Customer560,2025-02-09 14:32:58.733000,Keyboard,5
Customer963,2025-02-09 14:32:58.837000,Laptop,2
Customer261,2025-02-09 14:32:58.847000,Monitor,4
Customer177,2025-02-09 14:32:59.090000,Monitor,4
Customer71,2025-02-09 14:32:59.117000,Keyboard,5
Customer95,2025-02-09 14:32:59.137000,Mouse,2
Customer80,2025-02-09 14:32:59.247000,Laptop,5
Customer89,2025-02-09 14:32:59.317000,Laptop,4
Customer203,2025-02-10 14:32:56.417000,Keyboard,1
Customer424,2025-02-10 14:32:56.460000,Keyboard,1
Customer415,2025-02-10 14:32:56.547000,Keyboard,3
Customer961,2025-02-10 14:32:56.757000,Laptop,3
Customer259,2025-02-10 14:32:56.767000,Keyboard,1
Customer650,2025-02-10 14:32:56.800000,Laptop,2
Customer333,2025-02-10 14:32:56.803000,Mouse,1
Customer830,2025-02-10 14:32:56.860000,Mouse,3
Customer730,2025-02-10 14:32:56.880000,Monitor,4
Customer983,2025-02-10 14:32:57.140000,Monitor,3
Customer814,2025-02-10 14:32:57.150000,Mouse,2
Customer490,2025-02-10 14:32:57.160000,Mouse,4
Customer512,2025-02-10 14:32:57.373000,Mouse,5
Customer178,2025-02-10 14:32:57.460000,Laptop,3
Customer623,2025-02-10 14:32:57.713000,Laptop,3
Customer132,2025-02-10 14:32:57.860000,Mouse,4
Customer112,2025-02-10 14:32:57.860000,Laptop,2
Customer437,2025-02-10 14:32:57.867000,Keyboard,5
Customer414,2025-02-10 14:32:57.997000,Keyboard,1
Customer86,2025-02-10 14:32:58.137000,Keyboard,4
Customer779,2025-02-10 14:32:58.167000,Mouse,1
Customer157,2025-02-10 14:32:58.270000,Keyboard,2
Customer411,2025-02-10 14:32:58.303000,Monitor,3
Customer652,2025-02-10 14:32:58.353000,Keyboard,2
Customer436,2025-02-10 14:32:58.380000,Mouse,1
Customer545,2025-02-10 14:32:58.507000,Monitor,4
Customer118,2025-02-10 14:32:58.580000,Monitor,2
Customer691,2025-02-10 14:32:58.880000,Monitor,5
Customer113,2025-02-10 14:32:58.900000,Monitor,4
Customer773,2025-02-10 14:32:58.937000,Laptop,4
Customer154,2025-02-10 14:32:59.170000,Keyboard,4
Customer732,2025-02-10 14:32:59.337000,Mouse,1
Customer921,2025-02-11 14:32:56.577000,Laptop,1
Customer727,2025-02-11 14:32:56.770000,Mouse,5
Customer532,2025-02-11 14:32:56.770000,Monitor,2
Customer302,2025-02-11 14:32:56.940000,Mouse,2
Customer422,2025-02-11 14:32:56.973000,Keyboard,3
Customer203,2025-02-11 14:32:56.990000,Mouse,3
Customer236,2025-02-11 14:32:57.243000,Laptop,3
Customer311,2025-02-11 14:32:57.290000,Keyboard,4
Customer601,2025-02-11 14:32:57.330000,Monitor,5
Customer900,2025-02-11 14:32:57.450000,Keyboard,2
Customer363,2025-02-11 14:32:57.793000,Mouse,5
Customer966,2025-02-11 14:32:57.810000,Mouse,5
Customer587,2025-02-11 14:32:57.840000,Mouse,3
Customer847,2025-02-11 14:32:57.850000,Laptop,1
Customer184,2025-02-11 14:32:57.927000,Mouse,5
Customer367,2025-02-11 14:32:57.957000,Mouse,2
Customer504,2025-02-11 14:32:58,Keyboard,4
Customer93,2025-02-11 14:32:58.040000,Mouse,2
Customer322,2025-02-11 14:32:58.083000,Laptop,3
Customer739,2025-02-11 14:32:58.430000,Laptop,1
Customer928,2025-02-11 14:32:58.503000,Keyboard,5
Customer859,2025-02-11 14:32:58.510000,Laptop,1
Customer821,2025-02-11 14:32:58.777000,Mouse,2
Customer11,2025-02-11 14:32:58.790000,Keyboard,3
Customer219,2025-02-11 14:32:58.883000,Mouse,5
Customer691,2025-02-11 14:32:59.090000,Keyboard,1
Customer412,2025-02-12 14:32:56.417000,Mouse,5
Customer823,2025-02-12 14:32:56.463000,Laptop,2
Customer915,2025-02-12 14:32:56.510000,Laptop,1
Customer864,2025-02-12 14:32:56.710000,Mouse,3
Customer186,2025-02-12 14:32:56.857000,Laptop,5
Customer161,2025-02-12 14:32:56.873000,Keyboard,3
Customer738,2025-02-12 14:32:57.020000,Monitor,5
Customer606,2025-02-12 14:32:57.080000,Mouse,5
Customer723,2025-02-12 14:32:57.163000,Mouse,4
Customer644,2025-02-12 14:32:57.190000,Mouse,4
Customer953,2025-02-12 14:32:57.217000,Mouse,5
Customer30,2025-02-12 14:32:57.300000,Mouse,5
Customer513,2025-02-12 14:32:57.517000,Keyboard,3
Customer224,2025-02-12 14:32:57.537000,Laptop,5
Customer234,2025-02-12 14:32:57.600000,Laptop,3
Customer80,2025-02-12 14:32:57.803000,Laptop,5
Customer282,2025-02-12 14:32:57.827000,Monitor,2
Customer479,2025-02-12 14:32:57.867000,Mouse,1
Customer928,2025-02-12 14:32:58.070000,Monitor,1
Customer85,2025-02-12 14:32:58.307000,Mouse,3
Customer936,2025-02-12 14:32:58.450000,Laptop,4
Customer80,2025-02-12 14:32:58.540000,Laptop,1
Customer432,2025-02-12 14:32:58.627000,Monitor,3
Customer167,2025-02-12 14:32:58.633000,Mouse,2
Customer602,2025-02-12 14:32:58.653000,Keyboard,5
Customer880,2025-02-12 14:32:58.660000,Laptop,1
Customer345,2025-02-12 14:32:58.683000,Mouse,5
Customer161,2025-02-12 14:32:58.793000,Monitor,1
Customer499,2025-02-12 14:32:58.827000,Keyboard,1
Customer518,2025-02-12 14:32:58.830000,Monitor,2
Customer832,2025-02-12 14:32:58.950000,Monitor,2
Customer714,2025-02-12 14:32:59,Mouse,2
Customer346,2025-02-13 14:32:56.390000,Monitor,2
Customer227,2025-02-13 14:32:56.613000,Laptop,4
Customer982,2025-02-13 14:32:56.613000,Monitor,1
Customer743,2025-02-13 14:32:56.653000,Laptop,5
Customer943,2025-02-13 14:32:56.667000,Mouse,3
Customer407,2025-02-13 14:32:56.807000,Monitor,3
Customer981,2025-02-13 14:32:56.873000,Monitor,3
Customer784,2025-02-13 14:32:57.143000,Laptop,5
Customer774,2025-02-13 14:32:57.180000,Laptop,5
Customer966,2025-02-13 14:32:57.220000,Mouse,1
Customer446,2025-02-13 14:32:57.287000,Monitor,1
Customer198,2025-02-13 14:32:57.363000,Monitor,2
Customer756,2025-02-13 14:32:57.383000,Mouse,3
Customer256,2025-02-13 14:32:57.397000,Mouse,5
Customer352,2025-02-13 14:32:57.420000,Monitor,4
Customer10,2025-02-13 14:32:57.450000,Mouse,5
Customer536,2025-02-13 14:32:57.657000,Monitor,5
Customer23,2025-02-13 14:32:57.967000,Keyboard,1
Customer280,2025-02-13 14:32:58.043000,Monitor,1
Customer989,2025-02-13 14:32:58.310000,Laptop,4
Customer898,2025-02-13 14:32:58.383000,Mouse,5
Customer182,2025-02-13 14:32:58.390000,Laptop,4
Customer2,2025-02-13 14:32:58.410000,Keyboard,1
Customer653,2025-02-13 14:32:58.483000,Monitor,5
Customer561,2025-02-13 14:32:58.640000,Monitor,3
Customer553,2025-02-13 14:32:58.833000,Laptop,1
Customer470,2025-02-13 14:32:59.023000,Laptop,5
Customer378,2025-02-13 14:32:59.057000,Mouse,3
Customer329,2025-02-13 14:32:59.247000,Laptop,1
Customer622,2025-02-13 14:32:59.303000,Laptop,1
Customer713,2025-02-14 14:32:56.630000,Keyboard,3
Customer218,2025-02-14 14:32:56.650000,Monitor,4
Customer378,2025-02-14 14:32:56.783000,Mouse,1
Customer759,2025-02-14 14:32:56.807000,Monitor,1
Customer484,2025-02-14 14:32:57.040000,Laptop,4
Customer599,2025-02-14 14:32:57.137000,Mouse,3
Customer190,2025-02-14 14:32:57.273000,Mouse,4
Customer66,2025-02-14 14:32:57.407000,Monitor,4
Customer840,2025-02-14 14:32:57.410000,Mouse,1
Customer794,2025-02-14 14:32:57.440000,Monitor,1
Customer44,2025-02-14 14:32:57.540000,Monitor,1
Customer909,2025-02-14 14:32:57.640000,Keyboard,4
Customer500,2025-02-14 14:32:57.687000,Keyboard,4
Customer747,2025-02-14 14:32:57.817000,Laptop,2
Customer10,2025-02-14 14:32:57.897000,Mouse,3
Customer749,2025-02-14 14:32:57.953000,Keyboard,1
Customer550,2025-02-14 14:32:57.980000,Monitor,1
Customer941,2025-02-14 14:32:58.007000,Monitor,3
Customer496,2025-02-14 14:32:58.077000,Mouse,3
Customer987,2025-02-14 14:32:58.130000,Monitor,3
Customer305,2025-02-14 14:32:58.153000,Mouse,2
Customer70,2025-02-14 14:32:58.267000,Keyboard,4
Customer726,2025-02-14 14:32:58.630000,Laptop,2
Customer162,2025-02-14 14:32:58.713000,Monitor,2
Customer561,2025-02-14 14:32:58.717000,Laptop,3
Customer225,2025-02-14 14:32:58.930000,Keyboard,1
Customer664,2025-02-14 14:32:58.973000,Laptop,2
Customer957,2025-02-14 14:32:58.987000,Monitor,5
Customer235,2025-02-14 14:32:59.090000,Keyboard,4
Customer681,2025-02-14 14:32:59.240000,Keyboard,2
Customer118,2025-02-14 14:32:59.310000,Monitor,1
Customer365,2025-02-15 14:32:56.457000,Laptop,4
Customer501,2025-02-15 14:32:56.610000,Monitor,5
Customer965,2025-02-15 14:32:56.810000,Mouse,4
Customer233,2025-02-15 14:32:56.847000,Monitor,4
Customer505,2025-02-15 14:32:56.867000,Mouse,5
Customer394,2025-02-15 14:32:56.900000,Laptop,2
Customer873,2025-02-15 14:32:57.180000,Keyboard,5
Customer707,2025-02-15 14:32:57.427000,Monitor,4
Customer266,2025-02-15 14:32:57.427000,Laptop,2
Customer923,2025-02-15 14:32:57.440000,Keyboard,4
Customer593,2025-02-15 14:32:57.480000,Mouse,5
Customer387,2025-02-15 14:32:57.510000,Monitor,1
Customer859,2025-02-15 14:32:57.553000,Monitor,4
Customer734,2025-02-15 14:32:57.577000,Monitor,2
Customer582,2025-02-15 14:32:57.877000,Monitor,3
Customer80,2025-02-15 14:32:57.930000,Mouse,4
Customer247,2025-02-15 14:32:57.973000,Monitor,5
Customer654,2025-02-15 14:32:57.993000,Laptop,2
Customer879,2025-02-15 14:32:58.263000,Keyboard,5
Customer369,2025-02-15 14:32:58.630000,Keyboard,2
Customer655,2025-02-15 14:32:59.013000,Laptop,1
Customer611,2025-02-15 14:32:59.087000,Keyboard,1
Customer468,2025-02-15 14:32:59.110000,Laptop,4
Customer309,2025-02-15 14:32:59.130000,Keyboard,3
Customer655,2025-02-15 14:32:59.153000,Monitor,1
Customer545,2025-02-15 14:32:59.170000,Laptop,2
Customer689,2025-02-16 14:32:56.400000,Laptop,5
Customer201,2025-02-16 14:32:56.650000,Keyboard,3
Customer593,2025-02-16 14:32:56.677000,Monitor,1
Customer791,2025-02-16 14:32:56.690000,Monitor,4
Customer105,2025-02-16 14:32:56.907000,Mouse,5
Customer353,2025-02-16 14:32:57.003000,Keyboard,3
Customer696,2025-02-16 14:32:57.240000,Laptop,4
Customer385,2025-02-16 14:32:57.293000,Mouse,1
Customer625,2025-02-16 14:32:57.357000,Keyboard,2
Customer453,2025-02-16 14:32:57.830000,Monitor,2
Customer557,2025-02-16 14:32:57.893000,Laptop,2
Customer308,2025-02-16 14:32:58.120000,Monitor,2
Customer864,2025-02-16 14:32:58.213000,Laptop,1
Customer454,2025-02-16 14:32:58.220000,Laptop,4
Customer854,2025-02-16 14:32:58.260000,Keyboard,4
Customer335,2025-02-16 14:32:58.450000,Monitor,2
Customer846,2025-02-16 14:32:58.470000,Mouse,5
Customer343,2025-02-16 14:32:58.573000,Keyboard,3
Customer436,2025-02-16 14:32:58.597000,Monitor,3
Customer748,2025-02-16 14:32:59.053000,Mouse,1
Customer17,2025-02-16 14:32:59.110000,Mouse,1
Customer209,2025-02-17 14:32:56.433000,Keyboard,4
Customer610,2025-02-17 14:32:56.677000,Keyboard,2
Customer897,2025-02-17 14:32:56.847000,Mouse,3
Customer806,2025-02-17 14:32:57.167000,Keyboard,3
Customer723,2025-02-17 14:32:57.177000,Monitor,4
Customer793,2025-02-17 14:32:57.233000,Monitor,3
Customer151,2025-02-17 14:32:57.657000,Mouse,2
Customer415,2025-02-17 14:32:57.767000,Keyboard,5
Customer510,2025-02-17 14:32:57.913000,Mouse,2
Customer201,2025-02-17 14:32:57.983000,Keyboard,1
Customer979,2025-02-17 14:32:58.023000,Monitor,3
Customer124,2025-02-17 14:32:58.223000,Laptop,2
Customer68,2025-02-17 14:32:58.223000,Laptop,1
Customer154,2025-02-17 14:32:58.550000,Mouse,2
Customer779,2025-02-17 14:32:58.723000,Monitor,5
Customer992,2025-02-17 14:32:58.727000,Monitor,2
Customer641,2025-02-17 14:32:58.843000,Keyboard,1
Customer309,2025-02-17 14:32:58.903000,Laptop,2
Customer237,2025-02-17 14:32:58.967000,Monitor,3
Customer771,2025-02-17 14:32:59.040000,Monitor,1
Customer887,2025-02-17 14:32:59.277000,Laptop,2
Customer414,2025-02-18 14:32:56.560000,Keyboard,2
Customer767,2025-02-18 14:32:56.580000,Monitor,5
Customer988,2025-02-18 14:32:56.790000,Laptop,3
Customer221,2025-02-18 14:32:57.127000,Monitor,4
Customer927,2025-02-18 14:32:57.460000,Keyboard,3
Customer251,2025-02-18 14:32:57.663000,Keyboard,1
Customer361,2025-02-18 14:32:57.723000,Mouse,2
Customer415,2025-02-18 14:32:57.750000,Monitor,4
Customer765,2025-02-18 14:32:58.183000,Monitor,2
Customer612,2025-02-18 14:32:58.193000,Monitor,1
Customer806,2025-02-18 14:32:58.230000,Keyboard,5
Customer194,2025-02-18 14:32:58.230000,Laptop,3
Customer815,2025-02-18 14:32:58.247000,Mouse,3
Customer649,2025-02-18 14:32:58.260000,Monitor,3
Customer991,2025-02-18 14:32:58.280000,Monitor,1
Customer754,2025-02-18 14:32:58.407000,Mouse,1
Customer921,2025-02-18 14:32:58.450000,Monitor,4
Customer379,2025-02-18 14:32:58.490000,Monitor,1
Customer910,2025-02-18 14:32:58.523000,Mouse,2
Customer205,2025-02-18 14:32:58.527000,Laptop,5
Customer109,2025-02-18 14:32:58.550000,Monitor,2
Customer847,2025-02-18 14:32:58.697000,Monitor,5
Customer622,2025-02-18 14:32:58.837000,Mouse,4
Customer17,2025-02-18 14:32:58.877000,Monitor,1
Customer898,2025-02-18 14:32:58.913000,Mouse,5
Customer266,2025-02-18 14:32:58.920000,Keyboard,5
Customer914,2025-02-18 14:32:58.953000,Monitor,1
Customer462,2025-02-18 14:32:59.343000,Monitor,4
Customer809,2025-02-19 14:32:56.443000,Monitor,1
Customer920,2025-02-19 14:32:56.600000,Laptop,4
Customer214,2025-02-19 14:32:56.760000,Monitor,1
Customer521,2025-02-19 14:32:57.247000,Monitor,3
Customer992,2025-02-19 14:32:57.310000,Keyboard,1
Customer912,2025-02-19 14:32:57.383000,Keyboard,5
Customer937,2025-02-19 14:32:57.407000,Mouse,3
Customer308,2025-02-19 14:32:57.477000,Mouse,5
Customer380,2025-02-19 14:32:57.633000,Keyboard,2
Customer806,2025-02-19 14:32:57.900000,Monitor,5
Customer958,2025-02-19 14:32:57.943000,Laptop,3
Customer692,2025-02-19 14:32:58.103000,Mouse,1
Customer120,2025-02-19 14:32:58.350000,Keyboard,1
Customer230,2025-02-19 14:32:58.410000,Laptop,1
Customer511,2025-02-19 14:32:58.417000,Monitor,4
Customer146,2025-02-19 14:32:58.493000,Keyboard,4
Customer337,2025-02-19 14:32:58.503000,Monitor,2
Customer607,2025-02-19 14:32:58.533000,Laptop,5
Customer574,2025-02-19 14:32:58.567000,Monitor,3
Customer271,2025-02-19 14:32:58.570000,Keyboard,2
Customer402,2025-02-19 14:32:58.620000,Laptop,4
Customer309,2025-02-19 14:32:58.693000,Laptop,3
Customer389,2025-02-19 14:32:58.810000,Mouse,3
Customer566,2025-02-19 14:32:58.947000,Laptop,5
Customer957,2025-02-19 14:32:59.100000,Monitor,3
Customer313,2025-02-19 14:32:59.137000,Keyboard,3
Customer846,2025-02-19 14:32:59.223000,Monitor,1
Customer79,2025-02-20 14:32:56.357000,Monitor,3
Customer917,2025-02-20 14:32:56.377000,Mouse,2
Customer402,2025-02-20 14:32:56.390000,Mouse,5
Customer510,2025-02-20 14:32:56.413000,Mouse,2
Customer103,2025-02-20 14:32:56.483000,Monitor,1
Customer28,2025-02-20 14:32:56.553000,Keyboard,3
Customer650,2025-02-20 14:32:56.563000,Laptop,4
Customer79,2025-02-20 14:32:56.577000,Monitor,3
Customer974,2025-02-20 14:32:56.583000,Laptop,2
Customer199,2025-02-20 14:32:56.770000,Mouse,1
Customer988,2025-02-20 14:32:56.803000,Mouse,4
Customer944,2025-02-20 14:32:56.837000,Monitor,5
Customer175,2025-02-20 14:32:57.107000,Laptop,2
Customer493,2025-02-20 14:32:57.183000,Mouse,5
Customer696,2025-02-20 14:32:57.290000,Monitor,2
Customer986,2025-02-20 14:32:57.393000,Monitor,1
Customer37,2025-02-20 14:32:57.450000,Laptop,3
Customer945,2025-02-20 14:32:57.580000,Keyboard,1
Customer854,2025-02-20 14:32:57.653000,Monitor,2
Customer444,2025-02-20 14:32:57.693000,Laptop,2
Customer728,2025-02-20 14:32:57.887000,Laptop,3
Customer361,2025-02-20 14:32:57.890000,Monitor,1
Customer624,2025-02-20 14:32:57.990000,Mouse,5
Customer7,2025-02-20 14:32:58.040000,Monitor,4
Customer634,2025-02-20 14:32:58.180000,Monitor,4
Customer544,2025-02-20 14:32:58.300000,Keyboard,2
Customer328,2025-02-20 14:32:58.313000,Monitor,4
Customer251,2025-02-20 14:32:58.357000,Mouse,4
Customer489,2025-02-20 14:32:58.937000,Laptop,5
Customer98,2025-02-20 14:32:58.980000,Laptop,1
Customer834,2025-02-20 14:32:59.010000,Keyboard,1
Customer15,2025-02-20 14:32:59.030000,Mouse,5
Customer922,2025-02-20 14:32:59.153000,Monitor,4
Customer267,2025-02-20 14:32:59.273000,Keyboard,5
Customer418,2025-02-21 14:32:56.570000,Monitor,3
Customer88,2025-02-21 14:32:56.930000,Keyboard,2
Customer188,2025-02-21 14:32:57.003000,Laptop,5
Customer399,2025-02-21 14:32:57.130000,Laptop,2
Customer9,2025-02-21 14:32:57.217000,Keyboard,1
Customer699,2025-02-21 14:32:57.267000,Monitor,5
Customer145,2025-02-21 14:32:57.570000,Monitor,5
Customer407,2025-02-21 14:32:57.590000,Mouse,4
Customer892,2025-02-21 14:32:57.677000,Monitor,1
Customer12,2025-02-21 14:32:57.687000,Mouse,5
Customer506,2025-02-21 14:32:57.710000,Mouse,4
Customer549,2025-02-21 14:32:57.740000,Mouse,5
Customer714,2025-02-21 14:32:57.813000,Mouse,2
Customer11,2025-02-21 14:32:57.900000,Keyboard,1
Customer852,2025-02-21 14:32:58.023000,Laptop,4
Customer560,2025-02-21 14:32:58.147000,Monitor,2
Customer412,2025-02-21 14:32:58.187000,Laptop,2
Customer195,2025-02-21 14:32:58.230000,Laptop,1
Customer248,2025-02-21 14:32:58.613000,Keyboard,2
Customer441,2025-02-21 14:32:58.733000,Keyboard,4
Customer407,2025-02-21 14:32:58.900000,Laptop,4
Customer783,2025-02-21 14:32:58.907000,Monitor,4
Customer800,2025-02-21 14:32:58.993000,Monitor,5
Customer104,2025-02-21 14:32:59.180000,Monitor,1
Customer492,2025-02-21 14:32:59.273000,Keyboard,3
Customer447,2025-02-22 14:32:56.390000,Monitor,5
Customer871,2025-02-22 14:32:56.410000,Keyboard,3
Customer941,2025-02-22 14:32:56.530000,Keyboard,3
Customer31,2025-02-22 14:32:56.587000,Monitor,1
Customer355,2025-02-22 14:32:56.653000,Keyboard,1
Customer775,2025-02-22 14:32:56.987000,Laptop,4
Customer179,2025-02-22 14:32:57.293000,Monitor,3
Customer873,2025-02-22 14:32:57.383000,Monitor,5
Customer359,2025-02-22 14:32:57.400000,Mouse,2
Customer447,2025-02-22 14:32:57.497000,Laptop,3
Customer711,2025-02-22 14:32:57.500000,Laptop,5
Customer408,2025-02-22 14:32:57.630000,Keyboard,4
Customer460,2025-02-22 14:32:57.837000,Laptop,5
Customer34,2025-02-22 14:32:57.910000,Keyboard,2
Customer359,2025-02-22 14:32:58.007000,Mouse,5
Customer666,2025-02-22 14:32:58.410000,Mouse,5
Customer588,2025-02-22 14:32:58.470000,Keyboard,3
Customer523,2025-02-22 14:32:58.557000,Laptop,4
Customer34,2025-02-22 14:32:58.667000,Mouse,3
Customer298,2025-02-22 14:32:58.947000,Laptop,5
Customer803,2025-02-22 14:32:59.027000,Keyboard,4
Customer734,2025-02-22 14:32:59.193000,Mouse,3
Customer501,2025-02-22 14:32:59.213000,Mouse,4
Customer470,2025-02-22 14:32:59.273000,Laptop,3
Customer500,2025-02-23 14:32:56.603000,Laptop,3
Customer632,2025-02-23 14:32:56.730000,Monitor,4
Customer299,2025-02-23 14:32:56.853000,Mouse,1
Customer664,2025-02-23 14:32:56.907000,Monitor,3
Customer166,2025-02-23 14:32:57,Mouse,1
Customer208,2025-02-23 14:32:57.013000,Keyboard,2
Customer256,2025-02-23 14:32:57.140000,Laptop,4
Customer998,2025-02-23 14:32:57.177000,Keyboard,3
Customer894,2025-02-23 14:32:57.180000,Monitor,5
Customer840,2025-02-23 14:32:57.347000,Mouse,2
Customer259,2025-02-23 14:32:57.460000,Mouse,3
Customer553,2025-02-23 14:32:57.497000,Monitor,4
Customer684,2025-02-23 14:32:57.793000,Laptop,5
Customer668,2025-02-23 14:32:57.803000,Keyboard,1
Customer181,2025-02-23 14:32:57.840000,Laptop,2
Customer600,2025-02-23 14:32:57.943000,Mouse,3
Customer513,2025-02-23 14:32:58.017000,Mouse,3
Customer467,2025-02-23 14:32:58.070000,Monitor,5
Customer19,2025-02-23 14:32:58.073000,Mouse,4
Customer372,2025-02-23 14:32:58.200000,Monitor,4
Customer625,2025-02-23 14:32:58.203000,Mouse,1
Customer120,2025-02-23 14:32:58.243000,Mouse,1
Customer873,2025-02-23 14:32:58.293000,Laptop,4
Customer235,2025-02-23 14:32:58.347000,Monitor,4
Customer525,2025-02-23 14:32:58.580000,Mouse,5
Customer546,2025-02-23 14:32:58.583000,Mouse,3
Customer196,2025-02-23 14:32:58.587000,Keyboard,5
Customer863,2025-02-23 14:32:58.950000,Monitor,4
Customer705,2025-02-23 14:32:59.110000,Mouse,5
Customer528,2025-02-23 14:32:59.110000,Mouse,5
Customer198,2025-02-23 14:32:59.133000,Laptop,4
Customer509,2025-02-23 14:32:59.270000,Keyboard,4
Customer231,2025-02-23 14:32:59.327000,Laptop,4
Customer643,2025-02-23 14:32:59.333000,Monitor,1
Customer715,2025-02-24 14:32:56.447000,Keyboard,1
Customer424,2025-02-24 14:32:56.517000,Laptop,1
