OrderID,CustomerID,ProductID,Quantity,OrderDate
3651,747,1,4,2024-10-04 14:32:57.503000
3770,747,2,2,2024-12-15 14:32:57.537000
4689,747,4,3,2025-03-04 14:32:57.810000
6867,747,2,5,2025-01-29 14:32:58.430000
8058,747,1,4,2025-04-06 14:32:58.767000
8831,747,3,5,2024-10-20 14:32:58.990000
9029,747,1,2,2024-08-27 14:32:59.053000
9900,747,2,1,2024-12-20 14:32:59.317000
462,748,2,4,2025-03-18 14:32:56.490000
673,748,2,5,2025-04-13 14:32:56.560000
1034,748,2,2,2025-04-19 14:32:56.670000
3855,748,4,3,2024-12-17 14:32:57.560000
4001,748,2,2,2025-01-15 14:32:57.607000
4705,748,1,2,2025-02-14 14:32:57.817000
5516,748,2,2,2025-02-08 14:32:58.050000
5649,748,1,1,2024-11-21 14:32:58.087000
5711,748,4,4,2024-10-09 14:32:58.103000
7190,748,3,4,2024-10-18 14:32:58.523000
7913,748,3,5,2024-08-06 14:32:58.723000
8209,748,4,2,2025-01-21 14:32:58.817000
8291,748,3,3,2024-07-29 14:32:58.840000
224,749,4,2,2024-08-07 14:32:56.413000
1111,749,3,4,2024-09-03 14:32:56.697000
1873,749,4,3,2025-02-04 14:32:56.923000
2291,749,2,2,2025-03-31 14:32:57.087000
2415,749,3,5,2024-10-22 14:32:57.127000
3007,749,4,2,2024-12-03 14:32:57.313000
4635,749,4,2,2024-05-23 14:32:57.797000
4738,749,2,1,2025-04-16 14:32:57.827000
4852,749,2,2,2024-10-11 14:32:57.857000
4984,749,4,3,2024-09-26 14:32:57.893000
6244,749,3,5,2024-07-05 14:32:58.253000
9028,749,2,1,2025-02-16 14:32:59.053000
9792,749,4,4,2025-01-21 14:32:59.277000
53,750,2,1,2025-01-31 14:32:56.363000
4551,750,3,5,2024-05-28 14:32:57.770000
4723,750,3,3,2024-06-20 14:32:57.820000
4987,750,4,1,2024-11-03 14:32:57.893000
5194,750,3,1,2025-02-14 14:32:57.953000
7322,750,2,4,2024-09-05 14:32:58.560000
7699,750,3,2,2024-12-17 14:32:58.663000
9653,750,1,1,2025-02-07 14:32:59.227000
9904,750,4,1,2024-11-07 14:32:59.320000
1448,751,1,1,2024-05-30 14:32:56.797000
1727,751,3,4,2025-04-27 14:32:56.873000
2033,751,2,4,2024-06-16 14:32:56.983000
2420,751,3,5,2024-08-03 14:32:57.130000
4148,751,4,1,2024-10-24 14:32:57.647000
5835,751,1,1,2025-03-21 14:32:58.140000
7223,751,4,5,2024-10-04 14:32:58.533000
8908,751,1,3,2024-06-25 14:32:59.023000
9298,751,2,4,2024-09-18 14:32:59.127000
9962,751,4,3,2024-09-17 14:32:59.337000
3051,752,4,1,2024-12-10 14:32:57.327000
5309,752,1,5,2025-02-06 14:32:57.987000
6835,752,1,2,2024-09-29 14:32:58.420000
7825,752,4,3,2025-03-11 14:32:58.697000
7998,752,1,5,2024-07-12 14:32:58.747000
8109,752,4,2,2024-12-29 14:32:58.783000
8199,752,3,3,2025-04-15 14:32:58.813000
40,753,2,5,2025-04-20 14:32:56.360000
1969,753,2,3,2024-08-04 14:32:56.960000
3294,753,3,3,2024-08-29 14:32:57.393000
3305,753,3,2,2024-10-15 14:32:57.397000
3764,753,4,1,2025-04-21 14:32:57.533000
7228,753,4,5,2024-11-13 14:32:58.533000
7419,753,1,5,2024-09-20 14:32:58.587000
8419,753,3,1,2024-09-02 14:32:58.873000
2432,754,3,5,2024-11-20 14:32:57.133000
2968,754,2,5,2024-08-29 14:32:57.303000
5624,754,3,2,2024-07-31 14:32:58.080000
7635,754,4,1,2024-07-06 14:32:58.647000
7719,754,2,5,2024-10-26 14:32:58.670000
8033,754,2,1,2024-08-04 14:32:58.757000
8511,754,2,5,2024-10-27 14:32:58.897000
9441,754,1,1,2025-01-01 14:32:59.170000
232,755,3,4,2024-10-02 14:32:56.417000
344,755,4,2,2025-03-24 14:32:56.450000
1229,755,2,3,2024-08-19 14:32:56.733000
3650,755,1,3,2024-06-03 14:32:57.503000
4590,755,1,1,2024-07-27 14:32:57.783000
4970,755,1,3,2024-05-23 14:32:57.890000
6771,755,3,3,2025-03-20 14:32:58.403000
6785,755,2,1,2025-02-18 14:32:58.407000
142,756,2,3,2025-04-08 14:32:56.390000
1081,756,2,5,2024-06-28 14:32:56.687000
2663,756,2,4,2025-01-22 14:32:57.210000
4520,756,3,5,2024-05-29 14:32:57.760000
5447,756,3,2,2025-01-29 14:32:58.030000
5490,756,2,5,2025-04-18 14:32:58.040000
6034,756,4,3,2024-12-08 14:32:58.197000
15,757,2,5,2024-11-18 14:32:56.350000
1509,757,4,5,2024-05-15 14:32:56.810000
1592,757,3,4,2024-12-20 14:32:56.837000
2511,757,2,5,2024-09-13 14:32:57.160000
3263,757,2,3,2025-02-13 14:32:57.383000
4696,757,3,1,2025-04-06 14:32:57.813000
890,758,3,5,2024-12-08 14:32:56.620000
1146,758,1,1,2025-01-10 14:32:56.707000
1619,758,1,5,2024-12-26 14:32:56.843000
2950,758,2,4,2025-01-13 14:32:57.297000
5567,758,1,4,2024-12-18 14:32:58.063000
5615,758,3,2,2025-04-05 14:32:58.077000
6176,758,3,4,2025-01-24 14:32:58.237000
7849,758,4,4,2024-09-29 14:32:58.703000
9603,758,2,4,2025-01-09 14:32:59.213000
1537,759,1,5,2024-09-09 14:32:56.820000
3044,759,4,5,2025-03-13 14:32:57.323000
3250,759,4,1,2024-07-15 14:32:57.380000
3961,759,2,2,2024-10-11 14:32:57.590000
7499,759,2,4,2024-06-18 14:32:58.610000
7729,759,3,2,2024-05-27 14:32:58.670000
8460,759,2,5,2024-12-22 14:32:58.883000
1129,760,1,4,2024-11-12 14:32:56.700000
1490,760,4,1,2025-02-14 14:32:56.807000
2914,760,4,2,2024-06-30 14:32:57.290000
4885,760,1,1,2024-10-13 14:32:57.867000
5424,760,4,3,2025-02-26 14:32:58.023000
5827,760,4,1,2024-06-17 14:32:58.137000
6361,760,4,3,2024-05-14 14:32:58.290000
6860,760,3,4,2024-06-12 14:32:58.427000
7796,760,4,5,2024-07-29 14:32:58.690000
7905,760,3,4,2025-01-15 14:32:58.720000
8086,760,1,3,2025-04-01 14:32:58.773000
974,761,1,1,2025-02-25 14:32:56.647000
1590,761,1,2,2024-05-13 14:32:56.837000
5873,761,4,4,2024-07-03 14:32:58.150000
7370,761,1,3,2024-10-10 14:32:58.573000
7966,761,3,1,2024-08-17 14:32:58.737000
8124,761,2,4,2024-08-08 14:32:58.787000
8172,761,1,3,2024-09-07 14:32:58.803000
8375,761,3,4,2025-01-11 14:32:58.860000
43,762,2,4,2025-03-31 14:32:56.360000
1791,762,2,1,2024-05-27 14:32:56.897000
2270,762,4,4,2025-01-10 14:32:57.080000
3690,762,4,1,2025-04-28 14:32:57.513000
3868,762,1,4,2024-10-29 14:32:57.563000
6030,762,4,2,2024-10-19 14:32:58.197000
7072,762,4,2,2024-07-20 14:32:58.487000
8647,762,3,4,2024-06-13 14:32:58.930000
9178,762,1,1,2024-07-09 14:32:59.093000
5227,763,2,2,2024-07-03 14:32:57.963000
538,764,3,3,2025-02-04 14:32:56.513000
1964,764,4,3,2024-05-01 14:32:56.957000
1968,764,3,5,2025-01-17 14:32:56.960000
2553,764,2,2,2024-09-09 14:32:57.173000
3140,764,2,3,2024-12-15 14:32:57.350000
4423,764,3,3,2024-06-10 14:32:57.723000
5318,764,3,3,2025-01-21 14:32:57.990000
5522,764,1,4,2025-04-16 14:32:58.050000
5577,764,2,1,2025-04-16 14:32:58.067000
6334,764,3,1,2024-07-01 14:32:58.280000
6530,764,4,4,2024-08-04 14:32:58.333000
8194,764,2,3,2024-05-26 14:32:58.810000
651,765,4,1,2025-01-06 14:32:56.550000
791,765,2,1,2024-08-17 14:32:56.593000
1251,765,1,1,2024-10-13 14:32:56.740000
4498,765,4,3,2024-11-16 14:32:57.753000
5352,765,2,2,2024-07-02 14:32:58.003000
6049,765,4,5,2024-08-31 14:32:58.200000
6085,765,3,2,2024-12-19 14:32:58.210000
7666,765,1,4,2024-07-30 14:32:58.653000
7810,765,4,1,2024-10-10 14:32:58.693000
8202,765,2,3,2024-07-11 14:32:58.813000
8596,765,4,3,2024-12-27 14:32:58.917000
9241,765,4,3,2024-08-20 14:32:59.110000
1032,766,4,1,2025-03-12 14:32:56.670000
5984,766,4,2,2025-02-18 14:32:58.183000
7738,766,1,2,2024-05-08 14:32:58.673000
9239,766,2,4,2024-05-29 14:32:59.110000
9420,766,3,5,2025-01-08 14:32:59.163000
9841,766,2,2,2024-12-11 14:32:59.297000
181,767,1,2,2025-03-09 14:32:56.400000
3068,767,3,3,2025-01-20 14:32:57.330000
3295,767,1,4,2024-11-15 14:32:57.393000
4418,767,4,4,2024-08-19 14:32:57.723000
4768,767,4,1,2024-05-01 14:32:57.833000
5324,767,3,5,2024-07-23 14:32:57.990000
7146,767,2,4,2024-08-04 14:32:58.510000
9732,767,4,2,2025-02-24 14:32:59.250000
743,768,4,5,2025-02-18 14:32:56.580000
1646,768,3,4,2024-10-26 14:32:56.850000
3496,768,3,2,2025-03-26 14:32:57.457000
4267,768,4,1,2025-02-06 14:32:57.680000
4993,768,1,5,2024-06-26 14:32:57.897000
6763,768,4,3,2024-10-01 14:32:58.400000
7023,768,2,3,2024-05-14 14:32:58.473000
7554,768,3,1,2025-01-31 14:32:58.623000
10,769,1,4,2024-05-27 14:32:56.350000
1977,769,3,1,2024-10-11 14:32:56.963000
2886,769,3,2,2024-09-22 14:32:57.280000
4483,769,2,4,2024-08-20 14:32:57.750000
4932,769,2,1,2024-10-29 14:32:57.880000
5837,769,2,3,2024-07-14 14:32:58.140000
6661,769,3,1,2024-10-14 14:32:58.373000
7058,769,2,2,2024-05-15 14:32:58.483000
7895,769,3,4,2024-12-14 14:32:58.717000
9198,769,3,4,2025-03-17 14:32:59.100000
9418,769,4,2,2024-07-14 14:32:59.163000
544,770,4,3,2024-10-19 14:32:56.517000
545,770,2,5,2024-05-30 14:32:56.517000
1904,770,3,4,2024-09-28 14:32:56.937000
2792,770,1,5,2024-09-14 14:32:57.253000
3137,770,2,1,2024-07-04 14:32:57.350000
3840,770,4,5,2024-10-17 14:32:57.557000
4094,770,2,5,2025-01-12 14:32:57.633000
4547,770,1,4,2024-10-16 14:32:57.770000
6571,770,4,5,2024-11-26 14:32:58.347000
7804,770,2,5,2025-02-26 14:32:58.690000
8641,770,1,3,2025-02-24 14:32:58.930000
8989,770,1,3,2024-10-25 14:32:59.043000
9866,770,1,2,2024-05-24 14:32:59.303000
1818,771,2,5,2024-06-13 14:32:56.907000
3234,771,4,1,2024-07-24 14:32:57.377000
3618,771,4,2,2025-01-10 14:32:57.490000
8550,771,4,1,2024-05-30 14:32:58.907000
2477,772,1,2,2024-11-26 14:32:57.150000
3516,772,3,2,2024-12-07 14:32:57.463000
3835,772,3,1,2024-08-17 14:32:57.557000
6339,772,3,4,2024-05-17 14:32:58.283000
7247,772,3,5,2024-05-19 14:32:58.540000
7744,772,3,5,2025-03-16 14:32:58.677000
8306,772,2,3,2024-09-26 14:32:58.843000
8783,772,4,5,2024-11-16 14:32:58.977000
8984,772,4,1,2025-02-17 14:32:59.040000
1568,773,1,5,2025-01-04 14:32:56.830000
1864,773,3,5,2024-07-01 14:32:56.920000
4038,773,2,3,2025-04-05 14:32:57.617000
4347,773,3,2,2024-05-06 14:32:57.700000
6817,773,2,4,2024-09-30 14:32:58.417000
6970,773,1,1,2024-11-12 14:32:58.460000
7882,773,1,1,2024-05-01 14:32:58.713000
8034,773,3,3,2024-11-24 14:32:58.757000
8855,773,2,3,2024-05-23 14:32:58.997000
1903,774,1,4,2025-04-16 14:32:56.937000
2295,774,2,5,2024-07-01 14:32:57.087000
4434,774,2,2,2025-04-28 14:32:57.730000
6067,774,2,4,2024-07-10 14:32:58.207000
8667,774,1,4,2025-02-10 14:32:58.937000
167,775,3,4,2024-12-28 14:32:56.397000
1382,775,4,1,2024-10-24 14:32:56.777000
1735,775,3,2,2025-03-13 14:32:56.877000
2115,775,2,2,2024-05-25 14:32:57.020000
2580,775,1,5,2025-02-13 14:32:57.180000
2825,775,1,2,2024-07-10 14:32:57.263000
2853,775,3,4,2024-08-28 14:32:57.270000
9485,775,1,4,2025-01-12 14:32:59.180000
9804,775,4,2,2024-09-12 14:32:59.283000
9998,775,1,1,2025-01-19 14:32:59.347000
952,776,1,3,2025-01-27 14:32:56.640000
1355,776,3,3,2024-05-02 14:32:56.770000
1451,776,4,1,2024-12-18 14:32:56.797000
2041,776,1,4,2025-02-22 14:32:56.987000
2200,776,4,5,2024-10-21 14:32:57.053000
2967,776,2,1,2024-10-30 14:32:57.303000
4447,776,1,4,2024-10-20 14:32:57.733000
5080,776,3,4,2025-03-05 14:32:57.920000
5388,776,4,4,2024-10-05 14:32:58.013000
6968,776,3,1,2024-10-07 14:32:58.460000
7148,776,2,2,2025-03-02 14:32:58.510000
8108,776,2,2,2024-10-15 14:32:58.783000
8388,776,3,5,2024-05-26 14:32:58.863000
9091,776,1,2,2024-11-29 14:32:59.070000
9369,776,2,4,2024-10-11 14:32:59.147000
499,777,3,5,2024-09-23 14:32:56.500000
1285,777,2,2,2024-05-01 14:32:56.750000
1316,777,4,1,2024-11-12 14:32:56.760000
4059,777,4,1,2024-05-21 14:32:57.623000
5728,777,1,5,2024-05-17 14:32:58.110000
6969,777,1,3,2025-01-02 14:32:58.460000
7149,777,2,1,2025-04-04 14:32:58.510000
7838,777,2,2,2025-03-09 14:32:58.700000
7987,777,1,5,2024-09-25 14:32:58.743000
8340,777,2,2,2024-09-03 14:32:58.853000
9062,777,4,5,2025-04-21 14:32:59.063000
9144,777,4,1,2025-04-05 14:32:59.083000
9174,777,2,4,2024-05-24 14:32:59.093000
2266,778,4,4,2024-06-09 14:32:57.077000
5107,778,3,5,2024-11-07 14:32:57.927000
5778,778,1,4,2024-07-25 14:32:58.123000
6099,778,1,2,2024-08-11 14:32:58.213000
6203,778,2,1,2024-11-29 14:32:58.243000
7061,778,2,3,2024-06-26 14:32:58.483000
7443,778,3,1,2024-11-28 14:32:58.593000
8066,778,1,4,2024-11-01 14:32:58.767000
8376,778,2,2,2024-06-19 14:32:58.860000
1231,779,1,1,2025-01-12 14:32:56.733000
1482,779,4,5,2024-08-15 14:32:56.803000
3369,779,1,4,2025-04-17 14:32:57.417000
3442,779,4,4,2024-09-04 14:32:57.440000
6768,779,2,3,2024-06-23 14:32:58.400000
8630,779,1,2,2024-11-12 14:32:58.927000
8729,779,2,2,2024-06-22 14:32:58.957000
373,780,1,2,2024-10-11 14:32:56.460000
669,780,3,2,2025-02-06 14:32:56.557000
950,780,3,2,2024-06-30 14:32:56.640000
1252,780,1,1,2024-05-09 14:32:56.740000
3617,780,1,5,2025-04-21 14:32:57.490000
3866,780,1,4,2024-11-23 14:32:57.563000
4337,780,4,1,2024-08-04 14:32:57.700000
4439,780,1,3,2024-07-18 14:32:57.730000
4514,780,2,1,2025-02-27 14:32:57.760000
5010,780,1,4,2024-10-28 14:32:57.900000
5394,780,4,5,2024-06-22 14:32:58.013000
5925,780,2,1,2025-02-10 14:32:58.167000
6753,780,3,1,2024-07-23 14:32:58.397000
7334,780,2,1,2024-10-30 14:32:58.563000
7914,780,4,5,2025-02-17 14:32:58.723000
8973,780,1,1,2024-07-07 14:32:59.040000
9340,780,1,1,2024-08-19 14:32:59.140000
563,781,3,4,2024-06-20 14:32:56.523000
2595,781,4,5,2024-09-13 14:32:57.187000
3407,781,3,5,2025-04-22 14:32:57.427000
3620,781,1,5,2024-06-03 14:32:57.490000
5975,781,1,3,2024-10-18 14:32:58.180000
6390,781,1,2,2025-04-05 14:32:58.297000
7274,781,2,4,2024-09-17 14:32:58.547000
7664,781,4,3,2024-09-07 14:32:58.653000
8075,781,3,3,2024-07-31 14:32:58.770000
8649,781,1,3,2024-11-03 14:32:58.933000
1176,782,4,5,2024-09-20 14:32:56.717000
1649,782,1,1,2024-10-23 14:32:56.853000
1809,782,3,5,2024-10-08 14:32:56.903000
1921,782,2,1,2024-12-19 14:32:56.943000
4327,782,3,2,2025-04-26 14:32:57.697000
4546,782,2,3,2024-08-08 14:32:57.770000
4856,782,4,5,2025-03-14 14:32:57.857000
5151,782,2,2,2024-09-11 14:32:57.940000
7737,782,1,5,2024-12-17 14:32:58.673000
8968,782,1,3,2024-06-28 14:32:59.037000
9022,782,4,2,2025-02-04 14:32:59.050000
308,783,1,1,2025-04-30 14:32:56.440000
605,783,2,3,2024-09-30 14:32:56.537000
2175,783,2,1,2024-12-07 14:32:57.047000
2746,783,1,2,2024-12-10 14:32:57.240000
4152,783,4,5,2024-06-26 14:32:57.650000
7041,783,1,5,2024-10-14 14:32:58.480000
7598,783,3,2,2024-09-02 14:32:58.637000
7761,783,2,4,2024-09-09 14:32:58.680000
8380,783,3,5,2024-10-22 14:32:58.863000
8834,783,1,1,2024-11-21 14:32:58.990000
8856,783,4,3,2025-04-06 14:32:58.997000
8951,783,4,3,2024-09-02 14:32:59.033000
159,784,3,2,2025-03-12 14:32:56.393000
215,784,2,4,2025-04-13 14:32:56.410000
1887,784,3,5,2024-06-06 14:32:56.930000
2777,784,3,3,2024-09-28 14:32:57.250000
3546,784,2,3,2024-12-19 14:32:57.470000
3798,784,1,4,2025-03-28 14:32:57.543000
5135,784,4,1,2025-04-23 14:32:57.937000
5437,784,4,3,2024-12-02 14:32:58.027000
5439,784,3,3,2025-01-23 14:32:58.027000
7616,784,2,5,2024-05-01 14:32:58.640000
7993,784,3,3,2024-06-10 14:32:58.743000
8264,784,2,1,2025-04-02 14:32:58.833000
8312,784,3,4,2025-01-04 14:32:58.843000
8548,784,4,4,2025-02-21 14:32:58.907000
203,785,3,4,2024-08-11 14:32:56.407000
492,785,1,1,2024-06-02 14:32:56.500000
2464,785,1,5,2025-02-13 14:32:57.143000
2721,785,2,3,2025-04-16 14:32:57.230000
2830,785,4,1,2024-12-18 14:32:57.267000
3471,785,2,5,2025-04-19 14:32:57.450000
3722,785,2,5,2024-08-27 14:32:57.523000
5467,785,4,1,2024-06-01 14:32:58.033000
5829,785,3,3,2025-02-05 14:32:58.140000
6183,785,1,3,2024-08-29 14:32:58.237000
9572,785,2,4,2024-12-02 14:32:59.203000
684,786,4,3,2024-05-21 14:32:56.563000
847,786,3,4,2024-12-03 14:32:56.610000
1312,786,2,2,2025-02-07 14:32:56.760000
1442,786,4,5,2024-05-17 14:32:56.793000
1465,786,1,3,2025-02-25 14:32:56.800000
7011,786,1,5,2025-01-08 14:32:58.470000
7256,786,1,1,2024-06-17 14:32:58.540000
8057,786,2,3,2024-11-16 14:32:58.763000
8334,786,1,1,2024-05-11 14:32:58.850000
8568,786,2,4,2024-08-15 14:32:58.910000
9388,786,2,3,2025-04-11 14:32:59.153000
416,787,3,3,2024-11-08 14:32:56.473000
824,787,3,4,2025-01-19 14:32:56.603000
1424,787,4,2,2024-08-15 14:32:56.790000
2548,787,2,1,2024-09-08 14:32:57.170000
4209,787,1,3,2025-04-13 14:32:57.663000
4349,787,3,1,2024-07-02 14:32:57.700000
6103,787,3,2,2024-08-14 14:32:58.217000
6345,787,1,5,2024-12-13 14:32:58.283000
6580,787,2,1,2025-02-06 14:32:58.350000
8029,787,3,4,2024-11-10 14:32:58.753000
8294,787,1,1,2024-10-19 14:32:58.840000
2093,788,4,5,2025-03-05 14:32:57.007000
2712,788,3,4,2025-04-28 14:32:57.230000
3132,788,1,5,2025-03-17 14:32:57.350000
3238,788,1,2,2024-12-13 14:32:57.377000
4005,788,4,2,2024-07-03 14:32:57.607000
4604,788,4,3,2024-06-16 14:32:57.787000
5155,788,1,2,2025-01-22 14:32:57.940000
6673,788,2,3,2025-03-26 14:32:58.377000
6993,788,3,1,2025-01-13 14:32:58.467000
8640,788,4,5,2024-11-30 14:32:58.930000
8979,788,4,1,2024-12-20 14:32:59.040000
9458,788,2,5,2024-11-27 14:32:59.173000
9565,788,2,4,2024-08-11 14:32:59.200000
783,789,4,3,2024-07-03 14:32:56.590000
875,789,2,4,2025-04-05 14:32:56.617000
2057,789,4,4,2025-02-25 14:32:56.993000
3290,789,3,5,2024-08-19 14:32:57.390000
3609,789,4,5,2024-07-20 14:32:57.490000
4927,789,4,3,2024-09-10 14:32:57.877000
5087,789,4,4,2024-07-16 14:32:57.920000
5784,789,3,3,2024-08-06 14:32:58.127000
5786,789,2,2,2025-02-26 14:32:58.127000
8837,789,2,2,2024-11-20 14:32:58.990000
5625,790,1,1,2024-07-20 14:32:58.080000
6178,790,3,5,2024-12-30 14:32:58.237000
8816,790,2,5,2024-06-21 14:32:58.983000
8903,790,1,1,2024-08-12 14:32:59.020000
9264,790,1,2,2024-08-02 14:32:59.117000
1418,791,3,4,2025-01-15 14:32:56.787000
2445,791,1,3,2025-01-05 14:32:57.140000
2708,791,3,5,2025-04-05 14:32:57.227000
3838,791,3,5,2024-06-05 14:32:57.557000
4416,791,4,2,2024-11-27 14:32:57.723000
4854,791,1,3,2025-04-22 14:32:57.857000
5693,791,1,3,2025-04-09 14:32:58.100000
8839,791,1,2,2024-12-19 14:32:58.990000
9550,791,2,4,2025-03-20 14:32:59.197000
145,792,3,3,2025-02-28 14:32:56.390000
393,792,4,4,2024-08-31 14:32:56.467000
822,792,1,3,2024-11-23 14:32:56.603000
1096,792,4,4,2025-02-16 14:32:56.690000
2169,792,1,1,2024-06-07 14:32:57.043000
2845,792,2,2,2024-11-18 14:32:57.270000
3115,792,1,4,2024-07-02 14:32:57.343000
3685,792,2,1,2024-05-08 14:32:57.513000
5461,792,2,1,2024-09-20 14:32:58.033000
5619,792,1,2,2024-08-20 14:32:58.077000
6027,792,4,5,2025-03-15 14:32:58.197000
6324,792,3,4,2024-11-30 14:32:58.280000
6412,792,4,5,2024-10-30 14:32:58.303000
6958,792,2,2,2024-09-07 14:32:58.457000
9209,792,2,1,2024-07-05 14:32:59.103000
9908,792,3,3,2024-06-13 14:32:59.320000
56,793,4,1,2024-07-08 14:32:56.363000
314,793,1,5,2025-04-14 14:32:56.440000
708,793,2,2,2024-09-16 14:32:56.570000
3796,793,3,5,2024-12-16 14:32:57.543000
4050,793,2,5,2024-05-07 14:32:57.620000
5211,793,4,4,2024-09-25 14:32:57.957000
6446,793,3,1,2025-04-24 14:32:58.310000
7667,793,3,2,2025-03-04 14:32:58.653000
8880,793,4,1,2024-12-09 14:32:59.010000
9999,793,2,1,2024-12-06 14:32:59.350000
747,794,1,1,2024-10-30 14:32:56.580000
965,794,1,1,2024-06-21 14:32:56.643000
1017,794,2,2,2025-04-28 14:32:56.663000
1738,794,2,4,2025-03-11 14:32:56.877000
2470,794,3,3,2025-02-04 14:32:57.147000
2729,794,4,3,2025-02-17 14:32:57.233000
3774,794,4,4,2024-12-01 14:32:57.537000
4429,794,3,5,2024-11-08 14:32:57.727000
5312,794,3,4,2024-12-12 14:32:57.990000
5939,794,1,4,2024-11-29 14:32:58.170000
6546,794,4,3,2024-05-12 14:32:58.340000
6879,794,4,3,2024-08-01 14:32:58.433000
7157,794,4,4,2024-07-28 14:32:58.513000
8464,794,3,3,2025-03-22 14:32:58.883000
9950,794,2,4,2024-05-06 14:32:59.333000
1486,795,3,4,2025-03-11 14:32:56.807000
2617,795,3,3,2025-02-02 14:32:57.193000
3439,795,4,1,2025-02-14 14:32:57.440000
3899,795,4,1,2025-01-03 14:32:57.573000
4620,795,3,2,2025-03-12 14:32:57.790000
7637,795,2,5,2025-03-31 14:32:58.647000
7728,795,1,5,2024-05-26 14:32:58.670000
8077,795,1,1,2024-11-21 14:32:58.770000
8119,795,4,1,2024-12-26 14:32:58.787000
8545,795,2,4,2025-04-30 14:32:58.903000
9166,795,1,3,2024-07-18 14:32:59.090000
9304,795,4,2,2025-01-10 14:32:59.130000
9844,795,4,5,2024-12-09 14:32:59.297000
9961,795,2,1,2024-07-05 14:32:59.337000
428,796,3,4,2025-01-22 14:32:56.477000
1419,796,1,1,2024-10-21 14:32:56.787000
2080,796,2,3,2024-10-24 14:32:57
2104,796,1,5,2024-06-18 14:32:57.010000
3808,796,1,3,2024-08-30 14:32:57.547000
3821,796,1,3,2024-06-03 14:32:57.550000
4515,796,2,2,2024-05-25 14:32:57.760000
5539,796,4,3,2025-04-03 14:32:58.053000
7459,796,4,2,2024-12-31 14:32:58.600000
7604,796,3,2,2024-09-19 14:32:58.640000
1856,797,4,5,2025-01-03 14:32:56.920000
1948,797,3,5,2024-06-23 14:32:56.950000
2630,797,1,4,2025-01-25 14:32:57.197000
2913,797,2,1,2024-12-31 14:32:57.290000
3030,797,1,5,2025-02-03 14:32:57.320000
4003,797,2,2,2024-08-05 14:32:57.607000
4033,797,3,3,2025-04-15 14:32:57.617000
5655,797,2,2,2024-10-05 14:32:58.090000
6544,797,3,5,2024-09-05 14:32:58.340000
7688,797,1,1,2025-04-19 14:32:58.660000
9636,797,1,2,2024-10-15 14:32:59.220000
9712,797,3,2,2024-10-19 14:32:59.243000
1033,798,2,1,2024-12-16 14:32:56.670000
1949,798,1,2,2024-10-13 14:32:56.953000
3213,798,3,2,2025-01-05 14:32:57.370000
5791,798,4,1,2024-12-18 14:32:58.127000
7631,798,2,2,2025-04-11 14:32:58.647000
9568,798,3,5,2024-06-21 14:32:59.203000
787,799,2,4,2024-10-02 14:32:56.590000
2437,799,3,1,2025-02-24 14:32:57.137000
2683,799,1,5,2025-04-01 14:32:57.220000
3586,799,3,5,2024-06-24 14:32:57.480000
4568,799,4,1,2025-04-28 14:32:57.777000
5960,799,2,2,2024-12-11 14:32:58.177000
6480,799,1,3,2024-06-13 14:32:58.320000
6535,799,3,5,2024-09-19 14:32:58.337000
8937,799,2,5,2024-07-22 14:32:59.030000
9193,799,2,3,2025-01-13 14:32:59.097000
9294,799,4,5,2024-09-05 14:32:59.127000
9700,799,3,1,2024-11-24 14:32:59.240000
103,800,1,4,2025-04-09 14:32:56.377000
607,800,1,5,2024-09-05 14:32:56.537000
3339,800,4,4,2025-02-02 14:32:57.407000
6934,800,3,5,2024-09-08 14:32:58.450000
7706,800,1,2,2025-01-01 14:32:58.667000
8133,800,2,4,2024-05-20 14:32:58.790000
8609,800,1,5,2024-12-18 14:32:58.920000
8932,800,4,1,2024-11-20 14:32:59.027000
9223,800,3,2,2024-06-18 14:32:59.107000
9983,800,4,5,2024-08-06 14:32:59.343000
208,801,4,4,2024-08-31 14:32:56.410000
851,801,2,1,2024-11-20 14:32:56.610000
925,801,4,4,2024-08-02 14:32:56.633000
1068,801,1,4,2024-09-27 14:32:56.680000
1248,801,1,5,2025-03-04 14:32:56.740000
1981,801,4,1,2024-09-27 14:32:56.963000
2045,801,4,5,2024-12-19 14:32:56.987000
2459,801,2,4,2024-08-05 14:32:57.143000
2820,801,2,5,2024-05-28 14:32:57.263000
3660,801,4,4,2024-09-11 14:32:57.507000
3752,801,4,2,2024-10-31 14:32:57.530000
4317,801,4,4,2024-11-13 14:32:57.693000
5735,801,4,5,2025-03-25 14:32:58.110000
6812,801,2,4,2025-04-23 14:32:58.413000
8408,801,2,3,2024-06-20 14:32:58.870000
8651,801,4,1,2024-10-20 14:32:58.933000
8743,801,2,1,2025-02-28 14:32:58.960000
8843,801,4,5,2025-02-21 14:32:58.993000
9748,801,1,3,2024-06-26 14:32:59.257000
9839,801,3,2,2024-05-18 14:32:59.297000
840,802,2,1,2024-07-23 14:32:56.607000
3134,802,4,1,2024-05-30 14:32:57.350000
4559,802,3,4,2024-12-28 14:32:57.773000
4655,802,1,5,2025-01-23 14:32:57.803000
6057,802,3,3,2024-07-23 14:32:58.203000
7313,802,1,2,2024-12-04 14:32:58.557000
7764,802,3,5,2025-01-20 14:32:58.680000
1805,803,2,4,2024-08-19 14:32:56.900000
2404,803,4,1,2024-05-08 14:32:57.123000
